
  73382 atoms

  12 atom types

     0.590896232    70.590896232 xlo xhi
     0.795523400    70.795523400 ylo yhi
    -0.725637085   139.274362915 zlo zhi

Masses

   1  12.011150 # c3a
   2  12.011150 # c
   3   1.007970 # h1
   4  15.999400 # o2h
   5   1.007970 # h1o
   6  12.011150 # c44
   7  12.011150 # c4
   8  12.011150 # c3'
   9  15.999400 # o1=
  10  15.999400 # o2s
  11  12.011150 # c4o
  12  12.011150 # c43

Atoms #charge

1 1 0 43.609337608 32.308003312 21.635775523
2 1 0 42.620353772 33.242589034 21.582845623
3 1 0 42.407333625 34.081063054 22.638323530
4 1 0 44.360922874 32.159654267 22.758289514
5 1 0 40.909224807 35.459840068 21.314571175
6 1 0 41.519980162 35.141745928 22.491196815
7 1 0 38.212131595 38.527769682 21.019936497
8 1 0 40.132774526 36.571124880 21.232212397
9 1 0 39.775311827 37.293723912 22.319339954
10 1 0 37.206142628 39.415807788 20.927144674
11 1 0 36.839483747 40.119168906 22.025179758
12 1 0 38.820517850 38.238498118 22.230167817
13 1 0 35.125241769 41.264609967 20.837374775
14 1 0 35.734263499 40.938739675 22.005457564
15 1 0 31.120204301 42.117503335 20.861849471
16 1 0 33.881370596 41.807850991 20.853315432
17 1 0 33.164338604 41.873309409 22.035398185
18 1 0 29.792965787 41.905736177 20.834931001
19 1 0 29.129491963 41.665787681 21.977306879
20 1 0 31.813194658 41.976377029 22.017288171
21 1 0 27.237031637 40.828844079 20.687121958
22 1 0 27.831443141 41.247196593 21.855500042
23 1 0 25.191674015 37.237843947 20.735420234
24 1 0 26.266826978 39.876159272 20.779750146
25 1 0 26.045289014 39.256906378 21.984885126
26 1 0 25.421191055 35.908146099 20.801799254
27 1 0 25.568946462 35.234896008 21.997788712
28 2 0 25.142327916 38.071695551 22.034285376
29 1 0 26.208330798 33.275442761 20.793598498
30 1 0 25.877937675 33.883278616 21.975642546
31 1 0 29.090610917 30.090226809 20.992800775
32 1 0 26.820104914 32.061043655 20.824067583
33 1 0 27.168147905 31.454000532 22.013543156
34 1 0 30.100207711 29.229572652 21.172502881
35 1 0 30.279286505 28.552693780 22.355884927
36 2 0 27.942975002 30.127875076 21.953192316
37 1 0 32.005517175 27.343797698 21.332224194
38 1 0 31.315611261 27.679311780 22.466130942
39 1 0 35.396553167 25.049693077 21.534256752
40 1 0 33.069979597 26.518607011 21.398731949
41 1 0 33.502643285 26.063025546 22.599258565
42 1 0 36.564747255 24.324956069 21.594449270
43 1 0 37.144956989 24.094032336 22.813008106
44 1 0 34.687114835 25.358540106 22.654119259
45 1 0 39.162970871 23.231546580 21.744657186
46 1 0 38.463676090 23.664922507 22.859103153
47 1 0 43.217345671 23.293380339 21.868290201
48 1 0 40.505089934 23.076371544 21.813068836
49 1 0 41.140890176 23.252217675 22.999075869
50 1 0 44.400205330 23.942146436 21.893339054
51 1 0 44.924923066 24.448962355 23.062706424
52 1 0 42.503745408 23.318340101 23.010954229
53 1 0 46.444060408 25.827025622 21.760252743
54 1 0 45.940033032 25.357640113 22.959079157
55 1 0 46.972567405 29.882267826 21.508300522
56 1 0 47.076178597 27.040207695 21.761870670
57 1 0 47.199801761 27.781269654 22.895240887
58 1 0 45.931714989 30.770903688 21.588986166
59 1 0 45.424201616 31.261964672 22.749064831
60 2 0 47.536587844 29.237153082 22.758290445
61 1 0 42.465292759 39.786459276 107.414656444
