
  72085 atoms

  11 atom types

    -0.181715989    69.818284011 xlo xhi
     1.747864273    71.747864273 ylo yhi
     2.011544945   142.011544945 zlo zhi

Masses

   1  12.011150 # c3a
   2  12.011150 # c
   3   1.007970 # h1
   4  15.999400 # o1-
   5  12.011150 # c44
   6  12.011150 # c4
   7  12.011150 # c3'
   8  15.999400 # o1=
   9  15.999400 # o2s
  10  12.011150 # c4o
  11  12.011150 # c43

Atoms #charge

1 1 0 30.226728577 35.731266337 20.236803568
2 2 0 31.695138974 35.453047518 22.212897702
3 1 0 31.350930516 35.401803672 23.643845757
4 1 0 29.592076477 38.496495950 20.121564362
5 1 0 30.628093095 36.199073467 21.469058368
6 1 0 30.051397920 37.277074296 22.095814150
7 1 0 30.061829943 37.376472411 23.456272306
8 1 0 26.916041652 37.494665633 20.117035202
9 1 0 29.284471492 38.145512039 21.390889071
10 1 0 28.088997205 38.534512496 21.897932069
11 2 0 28.205946533 39.091497471 23.279480467
12 1 0 24.320582880 38.630498377 19.792636408
13 1 0 26.893235294 38.279621284 21.259865313
14 1 0 25.697564392 38.630918847 21.860731847
15 1 0 25.695519141 38.940856345 23.234782793
16 1 0 21.150944725 38.497219588 20.421552601
17 1 0 24.481760277 38.633916946 21.159454429
18 2 0 23.134956804 38.763224004 21.913624161
19 1 0 23.414660627 38.482866229 23.370036780
20 1 0 20.378182479 35.669620921 20.269223648
21 1 0 21.896213848 37.937305205 21.424638289
22 1 0 21.650111162 36.735147456 22.048339921
23 1 0 21.936509447 36.698779640 23.398384926
24 1 0 21.604807299 33.150427704 19.983473162
25 1 0 21.113866153 35.614957758 21.431036297
26 1 0 21.329121080 34.396229660 22.051031240
27 1 0 21.442025188 34.425302323 23.425262582
28 1 0 23.819618933 31.547283719 20.433325901
29 1 0 21.594044844 33.227743171 21.348077162
30 1 0 22.038662724 32.096812383 22.024452095
31 2 0 21.663802612 31.914032744 23.520058474
32 1 0 24.302418601 28.397661596 20.670381664
33 1 0 23.002290866 31.259348463 21.494440735
34 2 0 23.328088102 29.970754868 22.251162201
35 1 0 23.538060390 30.310519799 23.705227000
36 1 0 27.051499568 29.336482557 20.296125537
37 1 0 24.552109001 29.227430050 21.719632014
38 1 0 25.776986965 29.440554559 22.317796473
39 1 0 25.763987164 29.641273475 23.682654756
40 1 0 29.836847912 29.086202742 20.758692297
41 1 0 27.000553328 29.429035331 21.664386173
42 1 0 28.151666561 29.710029911 22.385192346
43 1 0 28.074081258 29.919430916 23.741081221
44 1 0 30.765245049 31.870598926 20.177616838
45 1 0 29.387392635 29.866199535 21.790140433
46 1 0 30.219051262 30.864418272 22.283449544
47 2 0 30.395700627 30.801528824 23.789273603
48 1 0 32.864161744 34.028361329 20.690382632
49 1 0 30.823285767 31.873225578 21.558328301
50 1 0 31.335186363 32.972542484 22.267747380
51 1 0 31.230832761 33.084943631 23.661336310
52 1 0 31.952020840 34.061797608 21.688997012
53 1 0 29.999486876 36.618047624 109.394284520
54 1 0 29.887868436 36.624499072 110.760423252
55 1 0 28.755729615 38.683158202 109.337034449
56 1 0 28.635804378 38.592431312 110.693267999
57 1 0 26.744300543 39.841018460 109.213197458
58 1 0 26.722221142 39.917867379 110.574906610
59 1 0 24.399026565 40.171172737 109.148467489
60 1 0 24.337644396 40.231945818 110.506623763
61 1 0 22.136889323 39.499325417 109.058494210
62 1 0 22.124536744 39.471958077 110.428201357
63 1 0 20.334676278 37.983891283 108.914186033
64 2 0 19.952120710 38.184712910 110.351041571
65 1 0 19.771143596 35.687621962 108.958855537
66 1 0 19.552251314 35.732200871 110.298324919
67 1 0 20.325699403 33.381483428 109.036978212
68 1 0 20.162631613 33.349132754 110.399415694
69 2 0 21.796775234 31.368292144 109.143827945
70 1 0 21.873357906 31.736329321 110.615344900
71 1 0 28.707060802 32.341654089 109.397916079
72 1 0 28.699635709 32.342110737 110.756752211
73 1 0 29.959005065 34.292548756 109.374013091
74 1 0 29.969689970 34.309164694 110.729754476
